Diario;;;;;;;;;;;
Asiento;Fecha;CuentaD;ImporteD;CuentaH;ImporteH;Concepto;Punteo;ImporteDE;ImporteHE;FactorC;Tipo
781000;19/04/2023;5700000000;40265;4300005037;40265;SU PAGO ;;72,6;242;166,386;
782000;19/04/2023;5700000000;12080;4300005850;12080;SU PAGO ;;60,5;72,6;166,386;
783000;19/04/2023;5700000000;10066;4300005810;10066;SU PAGO ;;210;60,5;166,386;
784000;19/04/2023;5700000000;34941;4300000001;34941;SU PAGO FRA. N� 194 ;;62,92;210;166,386;
785000;19/04/2023;5700000000;10469;4300005059;10469;SU PAGO ;;250;62,92;166,386;
786000;19/04/2023;5700000000;41597;4300005856;41597;SU PAGO ;;60,5;250;166,386;
787000;19/04/2023;5700000000;10066;4300005536;10066;SU PAGO ;;181,5;60,5;166,386;
788000;19/04/2023;5700000000;30199;4300005429;30199;SU PAGO ;;0;181,5;166,386;
789000;19/04/2023;;0;7050000000;27454;Venta N� 207;;0;165;166,386;
789001;19/04/2023;;0;4770000021;5765;Venta N� 207;;199,65;34,65;166,386;
789002;19/04/2023;4300002456;33219;;0;Venta N� 207;;0;0;166,386;
790000;19/04/2023;;0;7050000000;27454;Venta N� 208;;0;165;166,386;
790001;19/04/2023;;0;4770000021;5765;Venta N� 208;;199,65;34,65;166,386;
790002;19/04/2023;4300002449;33219;;0;Venta N� 208;;0;0;166,386;
791000;19/04/2023;;0;7050000000;13311;Venta N� 209;;0;80;166,386;
791001;19/04/2023;;0;4770000021;2795;Venta N� 209;;96,8;16,8;166,386;
791002;19/04/2023;4300003629;16106;;0;Venta N� 209;;0;0;166,386;
792000;19/04/2023;;0;7050000000;39933;Venta N� 210;;0;240;166,386;
792001;19/04/2023;;0;4770000021;8386;Venta N� 210;;290,4;50,4;166,386;
792002;19/04/2023;4300003596;48319;;0;Venta N� 210;;0;0;166,386;
793000;19/04/2023;;0;7050000000;27454;Venta N� 206;;0;165;166,386;
793001;19/04/2023;;0;4770000021;5765;Venta N� 206;;199,65;34,65;166,386;
793002;19/04/2023;4300002455;33219;;0;Venta N� 206;;20;0;166,386;
794000;19/04/2023;5720000002;3328;4300000001;3328;SU PAGO FRA. N� 241_TPV ;;363;20;166,386;
795000;19/04/2023;5720000001;60398;4300002411;60398;SU PAGO ;;100;363;166,386;
796000;19/04/2023;4650000004;16639;5720000001;16639;LIQ. SALARI0S ch/9927695 ;;0;100;166,386;
797000;20/04/2023;;0;7050000000;6875;Venta N� 211;;0;41,32;166,386;
797001;20/04/2023;;0;4770000021;1444;Venta N� 211;;50;8,68;166,386;
797002;20/04/2023;4300005847;8319;;0;Venta N� 211;;0;0;166,386;
798000;20/04/2023;;0;7050000000;31613;Venta N� 212;;0;190;166,386;
798001;20/04/2023;;0;4770000021;6639;Venta N� 212;;229,9;39,9;166,386;
798002;20/04/2023;4300005657;38252;;0;Venta N� 212;;0;0;166,386;
799000;20/04/2023;;0;7050000000;82527;Venta N� 213;;0;496;166,386;
799001;20/04/2023;;0;4770000021;17331;Venta N� 213;;600,16;104,16;166,386;
799002;20/04/2023;4300004439;99858;;0;Venta N� 213;;10;0;166,386;
800000;20/04/2023;5720000002;1664;4300000001;1664;SU PAGO FRA. N� 241_TPV ;;300,73;10;166,386;
801000;20/04/2023;4751000004;50037;;0;PAGO MOD. 111 1T/2023 ;;201,73;0;166,386;
801001;20/04/2023;4751000005;33565;;0;PAGO MOD. 111 1T/2023 ;;151,43;0;166,386;
801002;20/04/2023;4751000006;25196;;0;PAGO MOD. 111 1T/2023 ;;0;0;166,386;
801003;20/04/2023;;0;5720000001;108798;PAGO MOD. 111 1T/2023 ;;285;653,89;166,386;
802000;20/04/2023;4751000100;47420;5720000001;47420;PAGO MOD. 115 1T/2023 ;;143,75;285;166,386;
803000;20/04/2023;4730000000;23918;5720000001;23918;PAGO MOD. 202 1P ;;3496,72;143,75;166,386;
804000;20/04/2023;4750000000;581805;;0;PAGO MOD. 303 4T/2022 APLAZADO ;;31,14;0;166,386;
804001;20/04/2023;6690000000;5182;;0;PAGO MOD. 303 4T/2022 APLAZADO ;;0;0;166,386;
804002;20/04/2023;;0;5720000001;586987;PAGO MOD. 303 4T/2022 APLAZADO ;;484;3527,86;166,386;
805000;20/04/2023;5720000001;80531;4300005228;80531;SU PAGO ;;460,33;484;166,386;
806000;20/04/2023;6250000002;76592;;0;Recibo liberty;;0;0;166,386;
806001;20/04/2023;;0;4100000036;76592;Recibo liberty;;23,92;460,33;166,386;
807000;20/04/2023;6280000109;3980;;0;Compra N� 144;;5,07;0;166,386;
807001;20/04/2023;4720000021;844;;0;Compra N� 144;;0;0;166,386;
807002;20/04/2023;;0;4000000066;4824;Compra N� 144;;28,99;28,99;166,386;
808000;20/04/2023;4000000066;4824;5700000000;4824;NUESTRO PAGO ;;25,67;28,99;166,386;
809000;20/04/2023;6280000001;4271;;0;SU FRA. N� - 148819;;0,24;0;166,386;
809001;20/04/2023;4720000021;39;;0;SU FRA. N� - 148819;;2,45;0;166,386;
809002;20/04/2023;4720000010;408;;0;SU FRA. N� - 148819;;0;0;166,386;
809003;20/04/2023;;0;4100000029;4718;SU FRA. N� - 148819;;60,5;28,36;166,386;
810000;21/04/2023;5700000000;10066;4300005836;10066;SU PAGO ;;0;60,5;166,386;
811000;21/04/2023;;0;7050000000;95833;Venta N� 214;;0;575,97;166,386;
811001;21/04/2023;;0;4770000021;20125;Venta N� 214;;696,92;120,95;166,386;
811002;21/04/2023;4300000031;115958;;0;Venta N� 214;;0;0;166,386;
812000;21/04/2023;;0;7050000000;49916;Venta N� 215;;0;300;166,386;
812001;21/04/2023;;0;4770000021;10482;Venta N� 215;;363;63;166,386;
812002;21/04/2023;4300000001;60398;;0;Venta N� 215;;50;0;166,386;
813000;21/04/2023;5700000000;8319;4300005847;8319;SU PAGO ;;181,5;50;166,386;
814000;21/04/2023;5720000001;30199;4300005308;30199;SU PAGO ;;272,25;181,5;166,386;
815000;21/04/2023;5720000001;45299;4300002283;45299;SU PAGO ;;130;272,25;166,386;
816000;21/04/2023;4650000004;21630;5720000001;21630;LIQ. SALARI0S CH/9927696 ;;338,8;130;166,386;
817000;21/04/2023;5720000001;56372;4300002746;56372;SU PAGO FRA. N� 721/2022 ;;484;338,8;166,386;
818000;21/04/2023;5720000001;80531;4300001544;80531;SU PAGO FRA. N� 4 ;;264,46;484;166,386;
819000;21/04/2023;4100000176;44002;5720000001;44002;NUESTRO PAGO ;;35,54;264,46;166,386;
820000;21/04/2023;6220000008;5913;;0;SU FRA. N� - 9645;;7,46;0;166,386;
820001;21/04/2023;4720000021;1242;;0;SU FRA. N� - 9645;;0;0;166,386;
820002;21/04/2023;;0;4100000241;7155;SU FRA. N� - 9645;;62,25;43;166,386;
821000;21/04/2023;6280000002;10358;;0;SU FRA. N� - 10176;;3,11;0;166,386;
821001;21/04/2023;4720000005;518;;0;SU FRA. N� - 10176;;0;0;166,386;
821002;21/04/2023;;0;4100000010;10876;SU FRA. N� - 10176;;45,35;65,36;166,386;
822000;21/04/2023;6220000008;7545;;0;SU FRA. N� - 09644;;8,65;0;166,386;
822001;21/04/2023;4720000021;1439;;0;SU FRA. N� - 09644;;0;0;166,386;
822002;21/04/2023;;0;4100000241;8984;SU FRA. N� - 09644;;43;54;166,386;
823000;21/04/2023;4100000241;7155;5700000000;7155;NUESTRO PAGO ;;54;43;166,386;
824000;21/04/2023;4100000241;8985;5700000000;8985;NUESTRO PAGO ;;360,58;54;166,386;
825000;22/04/2023;5720000001;59995;4300003957;59995;RECIBO N/FRA. N� 196 ;;117,8;360,58;166,386;
826000;22/04/2023;5720000001;19600;4300000001;19600;TRANSF. PARTE FRA. 146 ;;1,82;117,8;166,386;
827000;22/04/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;1,82;1,82;166,386;
828000;22/04/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;1,5;1,82;166,386;
829000;22/04/2023;6690000000;250;;0;SU FRA. N� - 20230080955;;0,32;0;166,386;
829001;22/04/2023;4720000021;53;;0;SU FRA. N� - 20230080955;;0;0;166,386;
829002;22/04/2023;;0;4100000504;303;SU FRA. N� - 20230080955;;1,5;1,82;166,386;
830000;22/04/2023;6690000000;250;;0;SU FRA. N� - 20230080965;;0,32;0;166,386;
830001;22/04/2023;4720000021;53;;0;SU FRA. N� - 20230080965;;0;0;166,386;
830002;22/04/2023;;0;4100000504;303;SU FRA. N� - 20230080965;;0;1,82;166,386;
831000;24/04/2023;;0;7050000000;9983;Venta N� 216;;0;60;166,386;
831001;24/04/2023;;0;4770000021;2096;Venta N� 216;;72,6;12,6;166,386;
831002;24/04/2023;4300005850;12079;;0;Venta N� 216;;0;0;166,386;
832000;24/04/2023;;0;7050000000;49916;Venta N� 217;;0;300;166,386;
832001;24/04/2023;;0;4770000021;10482;Venta N� 217;;363;63;166,386;
832002;24/04/2023;4300001922;60398;;0;Venta N� 217;;0;0;166,386;
833000;24/04/2023;;0;7050000000;29949;Venta N� 218;;0;180;166,386;
833001;24/04/2023;;0;4770000021;6289;Venta N� 218;;217,8;37,8;166,386;
833002;24/04/2023;4300005549;36238;;0;Venta N� 218;;72,6;0;166,386;
834000;24/04/2023;5700000000;12080;4300005850;12080;SU PAGO ;;223;72,6;166,386;
835000;24/04/2023;5720000002;37104;;0;SU PAGO FRA. N� 204_TPV+241_TPV;;0;0;166,386;
835001;24/04/2023;;0;4300005468;34941;SU PAGO FRA. N� 204_TPV+241_TPV;;0;210;166,386;
835002;24/04/2023;;0;4300000001;2163;SU PAGO FRA. N� 204_TPV+241_TPV;;229,9;13;166,386;
836000;24/04/2023;5720000002;38252;4300005292;38252;SU PAGO ;;100;229,9;166,386;
837000;24/04/2023;4650000004;16639;5720000001;16639;LIQ. SALARI0S CH/9927697 ;;0;100;166,386;
838000;25/04/2023;;0;7050000000;14975;Venta N� 219;;0;90;166,386;
838001;25/04/2023;;0;4770000021;3145;Venta N� 219;;108,9;18,9;166,386;
838002;25/04/2023;4300000561;18120;;0;Venta N� 219;;0;0;166,386;
839000;25/04/2023;;0;7050000000;48252;Venta N� 220;;0;290;166,386;
839001;25/04/2023;;0;4770000021;10133;Venta N� 220;;350,9;60,9;166,386;
839002;25/04/2023;4300003754;58385;;0;Venta N� 220;;0;0;166,386;
840000;25/04/2023;;0;7050000000;49084;Venta N� 221;;0;295;166,386;
840001;25/04/2023;;0;4770000021;10308;Venta N� 221;;356,95;61,95;166,386;
840002;25/04/2023;4300000220;59392;;0;Venta N� 221;;229,9;0;166,386;
841000;25/04/2023;5720000002;38252;4300005657;38252;SU PAGO ;;148;229,9;166,386;
842000;25/04/2023;5720000002;24625;;0;SU PAGO FRA. N� 167_TPV+241_TPV ;;0;0;166,386;
842001;25/04/2023;;0;4300005245;20133;SU PAGO FRA. N� 167_TPV+241_TPV ;;0;121;166,386;
842002;25/04/2023;;0;4300000001;4492;SU PAGO FRA. N� 167_TPV+241_TPV ;;836,92;27;166,386;
843000;25/04/2023;5720000002;139252;4310000000;139252;SU PAGO ;;460,33;836,92;166,386;
844000;25/04/2023;4100000036;76592;5720000001;76592;NUESTRO PAGO ;;0;460,33;166,386;
845000;26/04/2023;;0;7050000000;38269;Venta N� 222;;0;230;166,386;
845001;26/04/2023;;0;4770000021;8036;Venta N� 222;;278,3;48,3;166,386;
845002;26/04/2023;4300002842;46305;;0;Venta N� 222;;196,88;0;166,386;
846000;26/04/2023;5720000002;32758;4300003284;32758;SU PAGO ;;510,73;196,88;166,386;
847000;26/04/2023;4000000158;84978;5720000001;84978;NUESTRO PAGO ;;28,36;510,73;166,386;
848000;26/04/2023;4100000029;4719;5720000001;4719;NUESTRO PAGO ;;439,76;28,36;166,386;
849000;26/04/2023;4100000192;73170;5720000001;73170;NUESTRO PAGO ;;726;439,76;166,386;
850000;26/04/2023;5720000001;120796;4300002765;120796;SU PAGO FRA. N� 745/2022+35+64 ;;0;726;166,386;
851000;27/04/2023;;0;7050000000;7487;Venta N� 223;;0;45;166,386;
851001;27/04/2023;;0;4770000021;1572;Venta N� 223;;54,45;9,45;166,386;
851002;27/04/2023;4300005302;9059;;0;Venta N� 223;;0;0;166,386;
852000;27/04/2023;;0;7050000000;7487;Venta N� 224;;0;45;166,386;
852001;27/04/2023;;0;4770000021;1572;Venta N� 224;;54,45;9,45;166,386;
852002;27/04/2023;4300005304;9059;;0;Venta N� 224;;0;0;166,386;
853000;27/04/2023;;0;7050000000;7487;Venta N� 225;;0;45;166,386;
853001;27/04/2023;;0;4770000021;1572;Venta N� 225;;54,45;9,45;166,386;
853002;27/04/2023;4300005301;9059;;0;Venta N� 225;;0;0;166,386;
854000;27/04/2023;;0;7050000000;8319;Venta N� 226;;0;50;166,386;
854001;27/04/2023;;0;4770000021;1747;Venta N� 226;;60,5;10,5;166,386;
854002;27/04/2023;4300005800;10066;;0;Venta N� 226;;0;0;166,386;
855000;27/04/2023;;0;7050000000;23294;Venta N� 227;;0;140;166,386;
855001;27/04/2023;;0;4770000021;4892;Venta N� 227;;169,4;29,4;166,386;
855002;27/04/2023;4300005760;28186;;0;Venta N� 227;;0;0;166,386;
856000;27/04/2023;;0;7050000000;8319;Venta N� 228;;0;50;166,386;
856001;27/04/2023;;0;4770000021;1747;Venta N� 228;;60,5;10,5;166,386;
856002;27/04/2023;4300005245;10066;;0;Venta N� 228;;0;0;166,386;
857000;27/04/2023;;0;7050000000;5324;Venta N� 229;;0;32;166,386;
857001;27/04/2023;;0;4770000021;1118;Venta N� 229;;38,72;6,72;166,386;
857002;27/04/2023;4300004944;6442;;0;Venta N� 229;;0;0;166,386;
858000;27/04/2023;;0;7050000000;5324;Venta N� 230;;0;32;166,386;
858001;27/04/2023;;0;4770000021;1118;Venta N� 230;;38,72;6,72;166,386;
858002;27/04/2023;4300005271;6442;;0;Venta N� 230;;0;0;166,386;
859000;27/04/2023;;0;7050000000;5324;Venta N� 231;;0;32;166,386;
859001;27/04/2023;;0;4770000021;1118;Venta N� 231;;38,72;6,72;166,386;
859002;27/04/2023;4300004946;6442;;0;Venta N� 231;;0;0;166,386;
860000;27/04/2023;;0;7050000000;28114;Venta N� 232;;0;168,97;166,386;
860001;27/04/2023;;0;4770000021;5904;Venta N� 232;;204,45;35,48;166,386;
860002;27/04/2023;4300004664;34018;;0;Venta N� 232;;0;0;166,386;
861000;27/04/2023;;0;7050000000;11980;Venta N� 233;;0;72;166,386;
861001;27/04/2023;;0;4770000021;2516;Venta N� 233;;87,12;15,12;166,386;
861002;27/04/2023;4300004792;14496;;0;Venta N� 233;;0;0;166,386;
862000;27/04/2023;;0;7050000000;11980;Venta N� 234;;0;72;166,386;
862001;27/04/2023;;0;4770000021;2516;Venta N� 234;;87,12;15,12;166,386;
862002;27/04/2023;4300004963;14496;;0;Venta N� 234;;0;0;166,386;
863000;27/04/2023;;0;7050000000;19966;Venta N� 235;;0;120;166,386;
863001;27/04/2023;;0;4770000021;4193;Venta N� 235;;145,2;25,2;166,386;
863002;27/04/2023;4300005667;24159;;0;Venta N� 235;;363;0;166,386;
864000;27/04/2023;5720000002;60398;4300000001;60398;SU PAGO FRA. N� 215 ;;92;363;166,386;
865000;27/04/2023;5720000002;15308;4300000001;15308;SU PAGO FRA. N� 241 ;;130;92;166,386;
866000;27/04/2023;4650000004;21630;5720000001;21630;LIQ. SALARI0S CH/9927698 ;;244,95;130;166,386;
867000;27/04/2023;6230000000;40756;;0;SU FRA. N� - 230206;;51,44;0;166,386;
867001;27/04/2023;4720000021;8559;;0;SU FRA. N� - 230206;;0;0;166,386;
867002;27/04/2023;;0;4000000082;49315;SU FRA. N� - 230206;;363;296,39;166,386;
868000;27/04/2023;5720000001;60398;4300001922;60398;SU PAGO FRA. N� 217 ;;11;363;166,386;
869000;27/04/2023;6280000009;1830;;0;SU FRA. N� - 1127;;2,31;0;166,386;
869001;27/04/2023;4720000021;384;;0;SU FRA. N� - 1127;;0;0;166,386;
869002;27/04/2023;;0;4100000080;2214;SU FRA. N� - 1127;;31,02;13,31;166,386;
870000;27/04/2023;4100000080;5161;5700000000;5161;NUESTRO PAGO ;;0;31,02;166,386;
871000;28/04/2023;;0;7050000000;39933;Venta N� 236;;0;240;166,386;
871001;28/04/2023;;0;4770000021;8386;Venta N� 236;;290,4;50,4;166,386;
871002;28/04/2023;4300004838;48319;;0;Venta N� 236;;0;0;166,386;
872000;28/04/2023;;0;7050000000;39191;Venta N� 237;;0;235,54;166,386;
872001;28/04/2023;;0;4770000021;8230;Venta N� 237;;285;49,46;166,386;
872002;28/04/2023;4300000001;47421;;0;Venta N� 237;;0;0;166,386;
873000;28/04/2023;;0;7050000000;33277;Venta N� 238;;0;200;166,386;
873001;28/04/2023;;0;4770000021;6988;Venta N� 238;;242;42;166,386;
873002;28/04/2023;4300000001;40265;;0;Venta N� 238;;278,3;0;166,386;
874000;28/04/2023;5700000000;46305;4300002842;46305;SU PAGO ;;27;278,3;166,386;
875000;28/04/2023;5720000002;4492;4300000001;4492;SU PAGO FRA. N� 241 ;;1247,82;27;166,386;
876000;28/04/2023;4650000005;207620;5720000002;207620;PAGO SALARIO ;;1176,11;1247,82;166,386;
877000;28/04/2023;4650000006;195688;5720000002;195688;PAGO SALARIO ;;1969,08;1176,11;166,386;
878000;28/04/2023;4760000000;327627;5720000001;327627;PAGO S.S. MARZO ;;84,7;1969,08;166,386;
879000;28/04/2023;5700000000;14093;4300005812;14093;SU PAGO FRA. N� 156 ;;209,92;84,7;166,386;
880000;28/04/2023;5720000001;34928;4300003979;34928;SU PAGO ;;638,31;209,92;166,386;
881000;28/04/2023;4650000009;106206;5720000001;106206;PAGO SALARIO ;;120;638,31;166,386;
882000;28/04/2023;5720000001;19966;4300000001;19966;SU PAGO FRA. N� 5 ;;413,99;120;166,386;
883000;28/04/2023;4650000004;68882;5700000000;68882;LIQ. SALARI0S ;;529,18;413,99;166,386;
884000;29/04/2023;4100000036;88048;5720000002;88048;NUESTRO PAGO CH/931 ;;45;529,18;166,386;
885000;29/04/2023;5720000001;7487;4300003979;7487;SU PAGO ;;600,16;45;166,386;
886000;29/04/2023;5720000001;99858;4300004439;99858;SU PAGO ;;350,9;600,16;166,386;
887000;29/04/2023;5720000001;58385;4300003754;58385;RECIBO N/FRA. N� 220 ;;116,16;350,9;166,386;
888000;29/04/2023;5720000001;19327;;0;RECIBO N/FRA. N� 229+230+231 ;;0;0;166,386;
888001;29/04/2023;;0;4300004944;6442;RECIBO N/FRA. N� 229+230+231 ;;0;38,72;166,386;
888002;29/04/2023;;0;4300005271;6442;RECIBO N/FRA. N� 229+230+231 ;;0;38,72;166,386;
888003;29/04/2023;;0;4300004946;6443;RECIBO N/FRA. N� 229+230+231 ;;169,4;38,72;166,386;
889000;29/04/2023;5720000001;28186;4300005760;28186;RECIBO N/FRA. N� 227 ;;204,45;169,4;166,386;
890000;29/04/2023;5720000001;34018;4300004664;34018;RECIBO N/FRA. N� 232 ;;87,12;204,45;166,386;
891000;29/04/2023;5720000001;14496;4300004792;14496;RECIBO N/FRA. N� 233 ;;1,5;87,12;166,386;
892000;29/04/2023;6690000000;250;;0;SU FRA. N� - 20230085170;;0,32;0;166,386;
892001;29/04/2023;4720000021;53;;0;SU FRA. N� - 20230085170;;0;0;166,386;
892002;29/04/2023;;0;4100000504;303;SU FRA. N� - 20230085170;;1,5;1,82;166,386;
893000;29/04/2023;6690000000;250;;0;SU FRA. N� - 20230085753;;0,32;0;166,386;
893001;29/04/2023;4720000021;53;;0;SU FRA. N� - 20230085753;;0;0;166,386;
893002;29/04/2023;;0;4100000504;303;SU FRA. N� - 20230085753;;1,5;1,82;166,386;
894000;29/04/2023;6690000000;250;;0;SU FRA. N� - 20230085761;;0,32;0;166,386;
894001;29/04/2023;4720000021;53;;0;SU FRA. N� - 20230085761;;0;0;166,386;
894002;29/04/2023;;0;4100000504;303;SU FRA. N� - 20230085761;;1,5;1,82;166,386;
895000;29/04/2023;6690000000;250;;0;SU FRA. N� - 20230085769;;0,32;0;166,386;
895001;29/04/2023;4720000021;53;;0;SU FRA. N� - 20230085769;;0;0;166,386;
895002;29/04/2023;;0;4100000504;303;SU FRA. N� - 20230085769;;1,5;1,82;166,386;
896000;29/04/2023;6690000000;250;;0;SU FRA. N� - 20230085785;;0,32;0;166,386;
896001;29/04/2023;4720000021;53;;0;SU FRA. N� - 20230085785;;0;0;166,386;
896002;29/04/2023;;0;4100000504;303;SU FRA. N� - 20230085785;;1,82;1,82;166,386;
897000;29/04/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;1,82;1,82;166,386;
898000;29/04/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;1,82;1,82;166,386;
899000;29/04/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;1,82;1,82;166,386;
900000;29/04/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;1,82;1,82;166,386;
901000;29/04/2023;4100000504;303;5720000001;303;NUESTRO PAGO ;;0,92;1,82;166,386;
902000;29/04/2023;4300003979;153;7690000000;153;REDONDEO ;;695,17;0,92;166,386;
903000;30/04/2023;6400000002;115667;;0;N�minas ;;1473,45;0;166,386;
903001;30/04/2023;6400000004;245161;;0;N�minas ;;1390,33;0;166,386;
903002;30/04/2023;6400000005;231331;;0;N�minas ;;1334,63;0;166,386;
903003;30/04/2023;6400000006;222064;;0;N�minas ;;682,32;0;166,386;
903004;30/04/2023;6400000009;113528;;0;N�minas ;;0;0;166,386;
903005;30/04/2023;;0;4751000004;14048;Retenciones IRPF ;;0;84,43;166,386;
903006;30/04/2023;;0;4751000005;8790;Retenciones IRPF ;;0;52,83;166,386;
903007;30/04/2023;;0;4751000006;6063;Retenciones IRPF ;;0;36,44;166,386;
903008;30/04/2023;;0;6420000002;290;Seg. Social BOBEJ ;;0;1,74;166,386;
903009;30/04/2023;;0;6420000004;15812;Seg. Social MATRC ;;0;95,03;166,386;
903010;30/04/2023;;0;6420000005;14921;Seg. Social GO A ;;0;89,68;166,386;
903011;30/04/2023;;0;6420000006;14323;Seg. Social CASOJ ;;0;86,08;166,386;
903012;30/04/2023;;0;6420000009;7323;Seg. Social HECRG ;;0;44,01;166,386;
903013;30/04/2023;;0;4780000003;5990;Retenciones AEAT ;;0;36;166,386;
903014;30/04/2023;;0;4650000002;115377;Salario l�quido BOBEJ ;;0;693,43;166,386;
903015;30/04/2023;;0;4650000004;215302;Salario l�quido MATRC ;;0;1293,99;166,386;
903016;30/04/2023;;0;4650000005;207620;Salario l�quido GO A ;;0;1247,82;166,386;
903017;30/04/2023;;0;4650000006;195688;Salario l�quido CASOJ ;;0;1176,11;166,386;
903018;30/04/2023;;0;4650000009;106204;Salario l�quido HECRG ;;1969,75;638,31;166,386;
904000;30/04/2023;6420000000;327739;4760000000;327739;S.S. ABRIL ;;255,38;1969,75;166,386;
905000;30/04/2023;6000000000;42492;;0;SU FRA. N� - 849;;53,63;0;166,386;
905001;30/04/2023;4720000021;8923;;0;SU FRA. N� - 849;;0;0;166,386;
905002;30/04/2023;;0;4000000179;51415;SU FRA. N� - 849;;227,27;309,01;166,386;
906000;30/04/2023;6280000003;37815;;0;SU FRA. N� - 10988;;47,73;0;166,386;
906001;30/04/2023;4720000021;7941;;0;SU FRA. N� - 10988;;0;0;166,386;
906002;30/04/2023;;0;4100000260;45756;SU FRA. N� - 10988;;12,29;275;166,386;
907000;30/04/2023;6000000000;2045;;0;SU FRA. N� - 1579;;2,58;0;166,386;
907001;30/04/2023;4720000021;429;;0;SU FRA. N� - 1579;;0;0;166,386;
907002;30/04/2023;;0;4000000217;2474;SU FRA. N� - 1579;;275;14,87;166,386;
908000;30/04/2023;4100000260;45756;5700000000;45756;NUESTRO PAGO ;;103,51;275;166,386;
909000;30/04/2023;6280000003;17223;;0;SU FRA. N� - 400272;;21,74;0;166,386;
909001;30/04/2023;4720000021;3617;;0;SU FRA. N� - 400272;;0;0;166,386;
909002;30/04/2023;;0;4100000168;20840;SU FRA. N� - 400272;;125,25;125,25;166,386;
910000;30/04/2023;4100000168;20840;5700000000;20840;NUESTRO PAGO ;;500;125,25;166,386;
911000;01/05/2023;6210000001;83193;;0;ALQUILER MAYO;;105;0;166,386;
911001;01/05/2023;4720000021;17471;;0;ALQUILER MAYO;;0;0;166,386;
911002;01/05/2023;;0;4751000100;15807;ALQUILER MAYO;;0;95;166,386;
911003;01/05/2023;;0;4100000001;84857;ALQUILER MAYO;;60,1;510;166,386;
912000;01/05/2023;6230000001;10000;;0;SU FRA. N� - 2638;;0;0;166,386;
912001;01/05/2023;;0;4100000016;10000;SU FRA. N� - 2638;;257;60,1;166,386;
913000;01/05/2023;6290000001;42761;;0;SU FRA. N� - 3613;;53,97;0;166,386;
913001;01/05/2023;4720000021;8980;;0;SU FRA. N� - 3613;;0;0;166,386;
913002;01/05/2023;;0;4100000002;51741;SU FRA. N� - 3613;;10;310,97;166,386;
914000;01/05/2023;6290000001;1664;;0;SU FRA. N� - 064304;;2,1;0;166,386;
914001;01/05/2023;4720000021;349;;0;SU FRA. N� - 064304;;0;0;166,386;
914002;01/05/2023;;0;4100000003;2013;SU FRA. N� - 064304;;0;12,1;166,386;
915000;02/05/2023;;0;7050000000;44092;Venta N� 239;;0;265;166,386;
915001;02/05/2023;;0;4770000021;9259;Venta N� 239;;320,65;55,65;166,386;
915002;02/05/2023;4300003413;53351;;0;Venta N� 239;;0;0;166,386;
916000;02/05/2023;;0;7050000000;9983;Venta N� 240;;0;60;166,386;
916001;02/05/2023;;0;4770000021;2096;Venta N� 240;;72,6;12,6;166,386;
916002;02/05/2023;4300005801;12079;;0;Venta N� 240;;0;0;166,386;
917000;02/05/2023;;0;7050000000;59541;Venta N� 241;;0;357,85;166,386;
917001;02/05/2023;;0;4770000021;12504;Venta N� 241;;433;75,15;166,386;
917002;02/05/2023;4300000001;72045;;0;Venta N� 241;;363,16;0;166,386;
918000;02/05/2023;6000000000;60425;;0;SU FRA. N� - 3288;;76,26;0;166,386;
918001;02/05/2023;4720000021;12689;;0;SU FRA. N� - 3288;;0;0;166,386;
918002;02/05/2023;;0;4000000111;73114;SU FRA. N� - 3288;;947,55;439,42;166,386;
919000;02/05/2023;6000000000;157659;;0;SU FRA. N� - 100847;;198,99;0;166,386;
919001;02/05/2023;4720000021;33108;;0;SU FRA. N� - 100847;;0;0;166,386;
919002;02/05/2023;;0;4000000102;190767;SU FRA. N� - 100847;;120;1146,54;166,386;
920000;02/05/2023;6270000000;19966;;0;SU FRA. N� - 78;;25,2;0;166,386;
920001;02/05/2023;4720000021;4193;;0;SU FRA. N� - 78;;0;0;166,386;
920002;02/05/2023;;0;4100000244;24159;SU FRA. N� - 78;;65,36;145,2;166,386;
921000;02/05/2023;4100000010;10875;5720000001;10875;NUESTRO PAGO ;;12,1;65,36;166,386;
922000;02/05/2023;4100000003;2013;5720000001;2013;NUESTRO PAGO ;;310,97;12,1;166,386;
923000;02/05/2023;4100000002;51741;5720000001;51741;NUESTRO PAGO ;;100;310,97;166,386;
924000;02/05/2023;4650000004;16639;5720000001;16639;LIQ. SALARI0S ch/9927699 ;;285;100;166,386;
925000;02/05/2023;5720000001;47420;4300000001;47420;SU PAGO FRA. N� 237 ;;10;285;166,386;
926000;02/05/2023;6260000002;1664;5720000002;1664;COMISIONES ;;18;10;166,386;
927000;02/05/2023;5720000002;2995;4300000001;2995;SU PAGO FRA. N� 241_TPV ;;103;18;166,386;
928000;02/05/2023;5720000002;17138;4300000001;17138;SU PAGO FRA. N� 241_TPV ;;0;103;166,386;
929000;03/05/2023;;0;7050000000;63227;Venta N� 242;;0;380;166,386;
929001;03/05/2023;;0;4770000021;13278;Venta N� 242;;459,8;79,8;166,386;
929002;03/05/2023;4300004469;76505;;0;Venta N� 242;;8,26;0;166,386;
